** CONVERTED FROM /home/methlab/Desktop/LEAMA-main/data/99/99_1.edf using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Wed May 10 15:50:48 2023
** DATE: Mon Jun  1 03:50:10 2015
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.09 Nov 17 2015
** CAMERA: Eyelink GL Version 1.2 Sensor=AJ7
** SERIAL NUMBER: CLG-BDB07
** CAMERA_CONFIG: BDB07200.SCD
**

MSG	5232127 RECCFG CR 500 2 1 L
MSG	5232127 ELCLCFG RTABLER
MSG	5232127 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	5232127 THRESHOLDS L 46 203
MSG	5232127 ELCL_WINDOW_SIZES 176 176 224 224
MSG	5232127 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	5232127 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	5232127 ELCL_PROC ELLIPSE  (5)
MSG	5232127 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	5232128 	LEFT	SAMPLES	EVENTS
5233616	   .	   .	    0.0	...
5233618	   .	   .	    0.0	...
5233620	   .	   .	    0.0	...
5233622	   .	   .	    0.0	...
5233624	   .	   .	    0.0	...
5233626	   .	   .	    0.0	...
5233628	   .	   .	    0.0	...
5233630	   .	   .	    0.0	...
5233632	   .	   .	    0.0	...
5233634	   .	   .	    0.0	...
5233636	   .	   .	    0.0	...
5233638	   .	   .	    0.0	...
5233640	   .	   .	    0.0	...
5233642	   .	   .	    0.0	...
5233644	   .	   .	    0.0	...
5233646	   .	   .	    0.0	...
5233648	   .	   .	    0.0	...
5233650	   .	   .	    0.0	...
5233652	   .	   .	    0.0	...
5233654	   .	   .	    0.0	...
5233656	   .	   .	    0.0	...
5233658	   .	   .	    0.0	...
5233660	   .	   .	    0.0	...
5233662	   .	   .	    0.0	...
5233664	   .	   .	    0.0	...
5233666	   .	   .	    0.0	...
5233668	   .	   .	    0.0	...
5233670	   .	   .	    0.0	...
5233672	   .	   .	    0.0	...
5233674	   .	   .	    0.0	...
5233676	   .	   .	    0.0	...
5233678	   .	   .	    0.0	...
5233680	   .	   .	    0.0	...
5233682	   .	   .	    0.0	...
5233684	   .	   .	    0.0	...
5233686	   .	   .	    0.0	...
5233688	   .	   .	    0.0	...
5233690	   .	   .	    0.0	...
5233692	   .	   .	    0.0	...
5233694	   .	   .	    0.0	...
5233696	   .	   .	    0.0	...
5233698	   .	   .	    0.0	...
5233700	   .	   .	    0.0	...
5233702	   .	   .	    0.0	...
5233704	   .	   .	    0.0	...
5233706	   .	   .	    0.0	...
5233708	   .	   .	    0.0	...
5233710	   .	   .	    0.0	...
5233712	   .	   .	    0.0	...
5233714	   .	   .	    0.0	...
5233716	   .	   .	    0.0	...
5233718	   .	   .	    0.0	...
5233720	   .	   .	    0.0	...
5233722	   .	   .	    0.0	...
5233724	   .	   .	    0.0	...
5233726	   .	   .	    0.0	...
5233728	   .	   .	    0.0	...
5233730	   .	   .	    0.0	...
5233732	   .	   .	    0.0	...
5233734	   .	   .	    0.0	...
5233736	   .	   .	    0.0	...
5233738	   .	   .	    0.0	...
5233740	   .	   .	    0.0	...
5233742	   .	   .	    0.0	...
5233744	   .	   .	    0.0	...
5233746	   .	   .	    0.0	...
5233748	   .	   .	    0.0	...
5233750	   .	   .	    0.0	...
5233752	   .	   .	    0.0	...
5233754	   .	   .	    0.0	...
5233756	   .	   .	    0.0	...
5233758	   .	   .	    0.0	...
5233760	   .	   .	    0.0	...
5233762	   .	   .	    0.0	...
5233764	   .	   .	    0.0	...
5233766	   .	   .	    0.0	...
5233768	   .	   .	    0.0	...
5233770	   .	   .	    0.0	...
5233772	   .	   .	    0.0	...
5233774	   .	   .	    0.0	...
5233776	   .	   .	    0.0	...
5233778	   .	   .	    0.0	...
5233780	   .	   .	    0.0	...
5233782	   .	   .	    0.0	...
5233784	   .	   .	    0.0	...
5233786	   .	   .	    0.0	...
5233788	   .	   .	    0.0	...
5233790	   .	   .	    0.0	...
5233792	   .	   .	    0.0	...
5233794	   .	   .	    0.0	...
5233796	   .	   .	    0.0	...
5233798	   .	   .	    0.0	...
5233800	   .	   .	    0.0	...
5233802	   .	   .	    0.0	...
5233804	   .	   .	    0.0	...
5233806	   .	   .	    0.0	...
5233808	   .	   .	    0.0	...
5233810	   .	   .	    0.0	...
5233812	   .	   .	    0.0	...
5233814	   .	   .	    0.0	...
5233816	   .	   .	    0.0	...
5233818	   .	   .	    0.0	...
5233820	   .	   .	    0.0	...
5233822	   .	   .	    0.0	...
5233824	   .	   .	    0.0	...
5233826	   .	   .	    0.0	...
5233828	   .	   .	    0.0	...
5233830	   .	   .	    0.0	...
5233832	   .	   .	    0.0	...
5233834	   .	   .	    0.0	...
5233836	   .	   .	    0.0	...
5233838	   .	   .	    0.0	...
5233840	   .	   .	    0.0	...
5233842	   .	   .	    0.0	...
5233844	   .	   .	    0.0	...
5233846	   .	   .	    0.0	...
5233848	   .	   .	    0.0	...
5233850	   .	   .	    0.0	...
5233852	   .	   .	    0.0	...
5233854	   .	   .	    0.0	...
5233856	   .	   .	    0.0	...
5233858	   .	   .	    0.0	...
5233860	   .	   .	    0.0	...
5233862	   .	   .	    0.0	...
5233864	   .	   .	    0.0	...
5233866	   .	   .	    0.0	...
5233868	   .	   .	    0.0	...
5233870	   .	   .	    0.0	...
5233872	   .	   .	    0.0	...
5233874	   .	   .	    0.0	...
5233876	   .	   .	    0.0	...
5233878	   .	   .	    0.0	...
5233880	   .	   .	    0.0	...
5233882	   .	   .	    0.0	...
5233884	   .	   .	    0.0	...
5233886	   .	   .	    0.0	...
5233888	   .	   .	    0.0	...
5233890	   .	   .	    0.0	...
5233892	   .	   .	    0.0	...
5233894	   .	   .	    0.0	...
5233896	   .	   .	    0.0	...
5233898	   .	   .	    0.0	...
5233900	   .	   .	    0.0	...
5233902	   .	   .	    0.0	...
5233904	   .	   .	    0.0	...
5233906	   .	   .	    0.0	...
5233908	   .	   .	    0.0	...
5233910	   .	   .	    0.0	...
5233912	   .	   .	    0.0	...
5233914	   .	   .	    0.0	...
5233916	   .	   .	    0.0	...
5233918	   .	   .	    0.0	...
5233920	   .	   .	    0.0	...
5233922	   .	   .	    0.0	...
5233924	   .	   .	    0.0	...
5233926	   .	   .	    0.0	...
5233928	   .	   .	    0.0	...
5233930	   .	   .	    0.0	...
5233932	   .	   .	    0.0	...
5233934	   .	   .	    0.0	...
5233936	   .	   .	    0.0	...
5233938	   .	   .	    0.0	...
5233940	   .	   .	    0.0	...
5233942	   .	   .	    0.0	...
5233944	   .	   .	    0.0	...
5233946	   .	   .	    0.0	...
5233948	   .	   .	    0.0	...
5233950	   .	   .	    0.0	...
5233952	   .	   .	    0.0	...
5233954	   .	   .	    0.0	...
5233956	   .	   .	    0.0	...
5233958	   .	   .	    0.0	...
5233960	   .	   .	    0.0	...
5233962	   .	   .	    0.0	...
5233964	   .	   .	    0.0	...
5233966	   .	   .	    0.0	...
5233968	   .	   .	    0.0	...
5233970	   .	   .	    0.0	...
5233972	   .	   .	    0.0	...
5233974	   .	   .	    0.0	...
5233976	   .	   .	    0.0	...
5233978	   .	   .	    0.0	...
5233980	   .	   .	    0.0	...
5233982	   .	   .	    0.0	...
5233984	   .	   .	    0.0	...
5233986	   .	   .	    0.0	...
5233988	   .	   .	    0.0	...
5233990	   .	   .	    0.0	...
5233992	   .	   .	    0.0	...
5233994	   .	   .	    0.0	...
5233996	   .	   .	    0.0	...
5233998	   .	   .	    0.0	...
5234000	   .	   .	    0.0	...
5234002	   .	   .	    0.0	...
5234004	   .	   .	    0.0	...
5234006	   .	   .	    0.0	...
5234008	   .	   .	    0.0	...
5234010	   .	   .	    0.0	...
5234012	   .	   .	    0.0	...
5234014	   .	   .	    0.0	...
5234016	   .	   .	    0.0	...
5234018	   .	   .	    0.0	...
5234020	   .	   .	    0.0	...
5234022	   .	   .	    0.0	...
5234024	   .	   .	    0.0	...
5234026	   .	   .	    0.0	...
5234028	   .	   .	    0.0	...
5234030	   .	   .	    0.0	...
5234032	   .	   .	    0.0	...
5234034	   .	   .	    0.0	...
5234036	   .	   .	    0.0	...
5234038	   .	   .	    0.0	...
5234040	   .	   .	    0.0	...
5234042	   .	   .	    0.0	...
5234044	   .	   .	    0.0	...
5234046	   .	   .	    0.0	...
5234048	   .	   .	    0.0	...
5234050	   .	   .	    0.0	...
5234052	   .	   .	    0.0	...
5234054	   .	   .	    0.0	...
5234056	   .	   .	    0.0	...
5234058	   .	   .	    0.0	...
5234060	   .	   .	    0.0	...
5234062	   .	   .	    0.0	...
5234064	   .	   .	    0.0	...
5234066	   .	   .	    0.0	...
5234068	   .	   .	    0.0	...
5234070	   .	   .	    0.0	...
5234072	   .	   .	    0.0	...
5234074	   .	   .	    0.0	...
5234076	   .	   .	    0.0	...
5234078	   .	   .	    0.0	...
5234080	   .	   .	    0.0	...
5234082	   .	   .	    0.0	...
5234084	   .	   .	    0.0	...
5234086	   .	   .	    0.0	...
5234088	   .	   .	    0.0	...
5234090	   .	   .	    0.0	...
5234092	   .	   .	    0.0	...
5234094	   .	   .	    0.0	...
5234096	   .	   .	    0.0	...
5234098	   .	   .	    0.0	...
5234100	   .	   .	    0.0	...
5234102	   .	   .	    0.0	...
5234104	   .	   .	    0.0	...
5234106	   .	   .	    0.0	...
5234108	   .	   .	    0.0	...
5234110	   .	   .	    0.0	...
5234112	   .	   .	    0.0	...
5234114	   .	   .	    0.0	...
5234116	   .	   .	    0.0	...
5234118	   .	   .	    0.0	...
5234120	   .	   .	    0.0	...
5234122	   .	   .	    0.0	...
5234124	   .	   .	    0.0	...
5234126	   .	   .	    0.0	...
5234128	   .	   .	    0.0	...
5234130	   .	   .	    0.0	...
5234132	   .	   .	    0.0	...
5234134	   .	   .	    0.0	...
5234136	   .	   .	    0.0	...
5234138	   .	   .	    0.0	...
5234140	   .	   .	    0.0	...
5234142	   .	   .	    0.0	...
5234144	   .	   .	    0.0	...
5234146	   .	   .	    0.0	...
5234148	   .	   .	    0.0	...
5234150	   .	   .	    0.0	...
5234152	   .	   .	    0.0	...
5234154	   .	   .	    0.0	...
5234156	   .	   .	    0.0	...
5234158	   .	   .	    0.0	...
5234160	   .	   .	    0.0	...
5234162	   .	   .	    0.0	...
5234164	   .	   .	    0.0	...
5234166	   .	   .	    0.0	...
5234168	   .	   .	    0.0	...
5234170	   .	   .	    0.0	...
5234172	   .	   .	    0.0	...
5234174	   .	   .	    0.0	...
5234176	   .	   .	    0.0	...
5234178	   .	   .	    0.0	...
5234180	   .	   .	    0.0	...
5234182	   .	   .	    0.0	...
5234184	   .	   .	    0.0	...
5234186	   .	   .	    0.0	...
5234188	   .	   .	    0.0	...
5234190	   .	   .	    0.0	...
5234192	   .	   .	    0.0	...
5234194	   .	   .	    0.0	...
5234196	   .	   .	    0.0	...
5234198	   .	   .	    0.0	...
5234200	   .	   .	    0.0	...
5234202	   .	   .	    0.0	...
5234204	   .	   .	    0.0	...
5234206	   .	   .	    0.0	...
5234208	   .	   .	    0.0	...
5234210	   .	   .	    0.0	...
5234212	   .	   .	    0.0	...
5234214	   .	   .	    0.0	...
5234216	   .	   .	    0.0	...
5234218	   .	   .	    0.0	...
5234220	   .	   .	    0.0	...
5234222	   .	   .	    0.0	...
5234224	   .	   .	    0.0	...
5234226	   .	   .	    0.0	...
5234228	   .	   .	    0.0	...
5234230	   .	   .	    0.0	...
5234232	   .	   .	    0.0	...
5234234	   .	   .	    0.0	...
5234236	   .	   .	    0.0	...
5234238	   .	   .	    0.0	...
5234240	   .	   .	    0.0	...
5234242	   .	   .	    0.0	...
5234244	   .	   .	    0.0	...
5234246	   .	   .	    0.0	...
5234248	   .	   .	    0.0	...
5234250	   .	   .	    0.0	...
5234252	   .	   .	    0.0	...
5234254	   .	   .	    0.0	...
5234256	   .	   .	    0.0	...
5234258	   .	   .	    0.0	...
5234260	   .	   .	    0.0	...
5234262	   .	   .	    0.0	...
5234264	   .	   .	    0.0	...
5234266	   .	   .	    0.0	...
5234268	   .	   .	    0.0	...
5234270	   .	   .	    0.0	...
5234272	   .	   .	    0.0	...
5234274	   .	   .	    0.0	...
5234276	   .	   .	    0.0	...
5234278	   .	   .	    0.0	...
5234280	   .	   .	    0.0	...
5234282	   .	   .	    0.0	...
5234284	   .	   .	    0.0	...
5234286	   .	   .	    0.0	...
5234288	   .	   .	    0.0	...
5234290	   .	   .	    0.0	...
5234292	   .	   .	    0.0	...
5234294	   .	   .	    0.0	...
5234296	   .	   .	    0.0	...
5234298	   .	   .	    0.0	...
5234300	   .	   .	    0.0	...
5234302	   .	   .	    0.0	...
5234304	   .	   .	    0.0	...
5234306	   .	   .	    0.0	...
5234308	   .	   .	    0.0	...
5234310	   .	   .	    0.0	...
5234312	   .	   .	    0.0	...
5234314	   .	   .	    0.0	...
5234316	   .	   .	    0.0	...
5234318	   .	   .	    0.0	...
5234320	   .	   .	    0.0	...
5234322	   .	   .	    0.0	...
5234324	   .	   .	    0.0	...
5234326	   .	   .	    0.0	...
5234328	   .	   .	    0.0	...
5234330	   .	   .	    0.0	...
5234332	   .	   .	    0.0	...
5234334	   .	   .	    0.0	...
5234336	   .	   .	    0.0	...
5234338	   .	   .	    0.0	...
5234340	   .	   .	    0.0	...
5234342	   .	   .	    0.0	...
5234344	   .	   .	    0.0	...
5234346	   .	   .	    0.0	...
5234348	   .	   .	    0.0	...
5234350	   .	   .	    0.0	...
5234352	   .	   .	    0.0	...
5234354	   .	   .	    0.0	...
5234356	   .	   .	    0.0	...
5234358	   .	   .	    0.0	...
5234360	   .	   .	    0.0	...
5234362	   .	   .	    0.0	...
MSG	5234364 11
5234364	   .	   .	    0.0	...
5234366	   .	   .	    0.0	...
5234368	   .	   .	    0.0	...
5234370	   .	   .	    0.0	...
5234372	   .	   .	    0.0	...
5234374	   .	   .	    0.0	...
5234376	   .	   .	    0.0	...
5234378	   .	   .	    0.0	...
5234380	   .	   .	    0.0	...
5234382	   .	   .	    0.0	...
5234384	   .	   .	    0.0	...
5234386	   .	   .	    0.0	...
5234388	   .	   .	    0.0	...
5234390	   .	   .	    0.0	...
5234392	   .	   .	    0.0	...
5234394	   .	   .	    0.0	...
5234396	   .	   .	    0.0	...
5234398	   .	   .	    0.0	...
5234400	   .	   .	    0.0	...
5234402	   .	   .	    0.0	...
5234404	   .	   .	    0.0	...
5234406	   .	   .	    0.0	...
5234408	   .	   .	    0.0	...
5234410	   .	   .	    0.0	...
5234412	   .	   .	    0.0	...
5234414	   .	   .	    0.0	...
5234416	   .	   .	    0.0	...
5234418	   .	   .	    0.0	...
5234420	   .	   .	    0.0	...
5234422	   .	   .	    0.0	...
5234424	   .	   .	    0.0	...
5234426	   .	   .	    0.0	...
5234428	   .	   .	    0.0	...
5234430	   .	   .	    0.0	...
5234432	   .	   .	    0.0	...
5234434	   .	   .	    0.0	...
5234436	   .	   .	    0.0	...
5234438	   .	   .	    0.0	...
5234440	   .	   .	    0.0	...
5234442	   .	   .	    0.0	...
5234444	   .	   .	    0.0	...
5234446	   .	   .	    0.0	...
5234448	   .	   .	    0.0	...
5234450	   .	   .	    0.0	...
5234452	   .	   .	    0.0	...
5234454	   .	   .	    0.0	...
5234456	   .	   .	    0.0	...
5234458	   .	   .	    0.0	...
5234460	   .	   .	    0.0	...
5234462	   .	   .	    0.0	...
5234464	   .	   .	    0.0	...
5234466	   .	   .	    0.0	...
5234468	   .	   .	    0.0	...
5234470	   .	   .	    0.0	...
5234472	   .	   .	    0.0	...
5234474	   .	   .	    0.0	...
5234476	   .	   .	    0.0	...
5234478	   .	   .	    0.0	...
5234480	   .	   .	    0.0	...
5234482	   .	   .	    0.0	...
5234484	   .	   .	    0.0	...
5234486	   .	   .	    0.0	...
5234488	   .	   .	    0.0	...
5234490	   .	   .	    0.0	...
5234492	   .	   .	    0.0	...
5234494	   .	   .	    0.0	...
5234496	   .	   .	    0.0	...
5234498	   .	   .	    0.0	...
5234500	   .	   .	    0.0	...
5234502	   .	   .	    0.0	...
5234504	   .	   .	    0.0	...
5234506	   .	   .	    0.0	...
5234508	   .	   .	    0.0	...
5234510	   .	   .	    0.0	...
5234512	   .	   .	    0.0	...
5234514	   .	   .	    0.0	...
5234516	   .	   .	    0.0	...
5234518	   .	   .	    0.0	...
5234520	   .	   .	    0.0	...
5234522	   .	   .	    0.0	...
5234524	   .	   .	    0.0	...
5234526	   .	   .	    0.0	...
5234528	   .	   .	    0.0	...
5234530	   .	   .	    0.0	...
5234532	   .	   .	    0.0	...
5234534	   .	   .	    0.0	...
5234536	   .	   .	    0.0	...
5234538	   .	   .	    0.0	...
5234540	   .	   .	    0.0	...
5234542	   .	   .	    0.0	...
5234544	   .	   .	    0.0	...
5234546	   .	   .	    0.0	...
5234548	   .	   .	    0.0	...
5234550	   .	   .	    0.0	...
5234552	   .	   .	    0.0	...
5234554	   .	   .	    0.0	...
5234556	   .	   .	    0.0	...
5234558	   .	   .	    0.0	...
5234560	   .	   .	    0.0	...
5234562	   .	   .	    0.0	...
5234564	   .	   .	    0.0	...
5234566	   .	   .	    0.0	...
5234568	   .	   .	    0.0	...
5234570	   .	   .	    0.0	...
5234572	   .	   .	    0.0	...
5234574	   .	   .	    0.0	...
5234576	   .	   .	    0.0	...
5234578	   .	   .	    0.0	...
5234580	   .	   .	    0.0	...
5234582	   .	   .	    0.0	...
5234584	   .	   .	    0.0	...
5234586	   .	   .	    0.0	...
5234588	   .	   .	    0.0	...
5234590	   .	   .	    0.0	...
5234592	   .	   .	    0.0	...
5234594	   .	   .	    0.0	...
5234596	   .	   .	    0.0	...
5234598	   .	   .	    0.0	...
5234600	   .	   .	    0.0	...
5234602	   .	   .	    0.0	...
5234604	   .	   .	    0.0	...
5234606	   .	   .	    0.0	...
5234608	   .	   .	    0.0	...
5234610	   .	   .	    0.0	...
5234612	   .	   .	    0.0	...
5234614	   .	   .	    0.0	...
5234616	   .	   .	    0.0	...
5234618	   .	   .	    0.0	...
5234620	   .	   .	    0.0	...
5234622	   .	   .	    0.0	...
5234624	   .	   .	    0.0	...
5234626	   .	   .	    0.0	...
5234628	   .	   .	    0.0	...
5234630	   .	   .	    0.0	...
5234632	   .	   .	    0.0	...
5234634	   .	   .	    0.0	...
5234636	   .	   .	    0.0	...
5234638	   .	   .	    0.0	...
5234640	   .	   .	    0.0	...
5234642	   .	   .	    0.0	...
5234644	   .	   .	    0.0	...
5234646	   .	   .	    0.0	...
5234648	   .	   .	    0.0	...
5234650	   .	   .	    0.0	...
5234652	   .	   .	    0.0	...
5234654	   .	   .	    0.0	...
5234656	   .	   .	    0.0	...
5234658	   .	   .	    0.0	...
5234660	   .	   .	    0.0	...
5234662	   .	   .	    0.0	...
5234664	   .	   .	    0.0	...
5234666	   .	   .	    0.0	...
5234668	   .	   .	    0.0	...
5234670	   .	   .	    0.0	...
5234672	   .	   .	    0.0	...
5234674	   .	   .	    0.0	...
5234676	   .	   .	    0.0	...
5234678	   .	   .	    0.0	...
5234680	   .	   .	    0.0	...
5234682	   .	   .	    0.0	...
5234684	   .	   .	    0.0	...
5234686	   .	   .	    0.0	...
5234688	   .	   .	    0.0	...
5234690	   .	   .	    0.0	...
5234692	   .	   .	    0.0	...
5234694	   .	   .	    0.0	...
5234696	   .	   .	    0.0	...
5234698	   .	   .	    0.0	...
5234700	   .	   .	    0.0	...
5234702	   .	   .	    0.0	...
5234704	   .	   .	    0.0	...
5234706	   .	   .	    0.0	...
5234708	   .	   .	    0.0	...
5234710	   .	   .	    0.0	...
5234712	   .	   .	    0.0	...
5234714	   .	   .	    0.0	...
5234716	   .	   .	    0.0	...
5234718	   .	   .	    0.0	...
5234720	   .	   .	    0.0	...
5234722	   .	   .	    0.0	...
5234724	   .	   .	    0.0	...
5234726	   .	   .	    0.0	...
5234728	   .	   .	    0.0	...
5234730	   .	   .	    0.0	...
5234732	   .	   .	    0.0	...
5234734	   .	   .	    0.0	...
5234736	   .	   .	    0.0	...
5234738	   .	   .	    0.0	...
5234740	   .	   .	    0.0	...
5234742	   .	   .	    0.0	...
5234744	   .	   .	    0.0	...
5234746	   .	   .	    0.0	...
5234748	   .	   .	    0.0	...
5234750	   .	   .	    0.0	...
5234752	   .	   .	    0.0	...
5234754	   .	   .	    0.0	...
5234756	   .	   .	    0.0	...
5234758	   .	   .	    0.0	...
5234760	   .	   .	    0.0	...
5234762	   .	   .	    0.0	...
5234764	   .	   .	    0.0	...
5234766	   .	   .	    0.0	...
5234768	   .	   .	    0.0	...
5234770	   .	   .	    0.0	...
5234772	   .	   .	    0.0	...
5234774	   .	   .	    0.0	...
5234776	   .	   .	    0.0	...
5234778	   .	   .	    0.0	...
5234780	   .	   .	    0.0	...
5234782	   .	   .	    0.0	...
5234784	   .	   .	    0.0	...
5234786	   .	   .	    0.0	...
5234788	   .	   .	    0.0	...
5234790	   .	   .	    0.0	...
5234792	   .	   .	    0.0	...
5234794	   .	   .	    0.0	...
5234796	   .	   .	    0.0	...
5234798	   .	   .	    0.0	...
5234800	   .	   .	    0.0	...
5234802	   .	   .	    0.0	...
5234804	   .	   .	    0.0	...
5234806	   .	   .	    0.0	...
5234808	   .	   .	    0.0	...
5234810	   .	   .	    0.0	...
5234812	   .	   .	    0.0	...
5234814	   .	   .	    0.0	...
5234816	   .	   .	    0.0	...
5234818	   .	   .	    0.0	...
5234820	   .	   .	    0.0	...
5234822	   .	   .	    0.0	...
5234824	   .	   .	    0.0	...
5234826	   .	   .	    0.0	...
5234828	   .	   .	    0.0	...
5234830	   .	   .	    0.0	...
5234832	   .	   .	    0.0	...
5234834	   .	   .	    0.0	...
5234836	   .	   .	    0.0	...
5234838	   .	   .	    0.0	...
5234840	   .	   .	    0.0	...
5234842	   .	   .	    0.0	...
5234844	   .	   .	    0.0	...
5234846	   .	   .	    0.0	...
5234848	   .	   .	    0.0	...
5234850	   .	   .	    0.0	...
5234852	   .	   .	    0.0	...
5234854	   .	   .	    0.0	...
5234856	   .	   .	    0.0	...
5234858	   .	   .	    0.0	...
5234860	   .	   .	    0.0	...
5234862	   .	   .	    0.0	...
5234864	   .	   .	    0.0	...
5234866	   .	   .	    0.0	...
5234868	   .	   .	    0.0	...
5234870	   .	   .	    0.0	...
5234872	   .	   .	    0.0	...
5234874	   .	   .	    0.0	...
5234876	   .	   .	    0.0	...
5234878	   .	   .	    0.0	...
5234880	   .	   .	    0.0	...
5234882	   .	   .	    0.0	...
5234884	   .	   .	    0.0	...
5234886	   .	   .	    0.0	...
5234888	   .	   .	    0.0	...
5234890	   .	   .	    0.0	...
5234892	   .	   .	    0.0	...
5234894	   .	   .	    0.0	...
5234896	   .	   .	    0.0	...
5234898	   .	   .	    0.0	...
5234900	   .	   .	    0.0	...
5234902	   .	   .	    0.0	...
5234904	   .	   .	    0.0	...
5234906	   .	   .	    0.0	...
5234908	   .	   .	    0.0	...
5234910	   .	   .	    0.0	...
5234912	   .	   .	    0.0	...
5234914	   .	   .	    0.0	...
5234916	   .	   .	    0.0	...
5234918	   .	   .	    0.0	...
5234920	   .	   .	    0.0	...
5234922	   .	   .	    0.0	...
5234924	   .	   .	    0.0	...
5234926	   .	   .	    0.0	...
5234928	   .	   .	    0.0	...
5234930	   .	   .	    0.0	...
5234932	   .	   .	    0.0	...
5234934	   .	   .	    0.0	...
5234936	   .	   .	    0.0	...
5234938	   .	   .	    0.0	...
5234940	   .	   .	    0.0	...
5234942	   .	   .	    0.0	...
5234944	   .	   .	    0.0	...
5234946	   .	   .	    0.0	...
5234948	   .	   .	    0.0	...
5234950	   .	   .	    0.0	...
5234952	   .	   .	    0.0	...
5234954	   .	   .	    0.0	...
5234956	   .	   .	    0.0	...
5234958	   .	   .	    0.0	...
5234960	   .	   .	    0.0	...
5234962	   .	   .	    0.0	...
5234964	   .	   .	    0.0	...
5234966	   .	   .	    0.0	...
5234968	   .	   .	    0.0	...
5234970	   .	   .	    0.0	...
5234972	   .	   .	    0.0	...
5234974	   .	   .	    0.0	...
5234976	   .	   .	    0.0	...
5234978	   .	   .	    0.0	...
5234980	   .	   .	    0.0	...
5234982	   .	   .	    0.0	...
5234984	   .	   .	    0.0	...
5234986	   .	   .	    0.0	...
5234988	   .	   .	    0.0	...
5234990	   .	   .	    0.0	...
5234992	   .	   .	    0.0	...
5234994	   .	   .	    0.0	...
5234996	   .	   .	    0.0	...
5234998	   .	   .	    0.0	...
5235000	   .	   .	    0.0	...
5235002	   .	   .	    0.0	...
5235004	   .	   .	    0.0	...
5235006	   .	   .	    0.0	...
5235008	   .	   .	    0.0	...
5235010	   .	   .	    0.0	...
5235012	   .	   .	    0.0	...
5235014	   .	   .	    0.0	...
5235016	   .	   .	    0.0	...
5235018	   .	   .	    0.0	...
5235020	   .	   .	    0.0	...
5235022	   .	   .	    0.0	...
5235024	   .	   .	    0.0	...
5235026	   .	   .	    0.0	...
5235028	   .	   .	    0.0	...
5235030	   .	   .	    0.0	...
5235032	   .	   .	    0.0	...
5235034	   .	   .	    0.0	...
5235036	   .	   .	    0.0	...
5235038	   .	   .	    0.0	...
5235040	   .	   .	    0.0	...
5235042	   .	   .	    0.0	...
5235044	   .	   .	    0.0	...
5235046	   .	   .	    0.0	...
5235048	   .	   .	    0.0	...
5235050	   .	   .	    0.0	...
5235052	   .	   .	    0.0	...
5235054	   .	   .	    0.0	...
5235056	   .	   .	    0.0	...
5235058	   .	   .	    0.0	...
5235060	   .	   .	    0.0	...
5235062	   .	   .	    0.0	...
5235064	   .	   .	    0.0	...
5235066	   .	   .	    0.0	...
5235068	   .	   .	    0.0	...
5235070	   .	   .	    0.0	...
5235072	   .	   .	    0.0	...
5235074	   .	   .	    0.0	...
5235076	   .	   .	    0.0	...
5235078	   .	   .	    0.0	...
5235080	   .	   .	    0.0	...
5235082	   .	   .	    0.0	...
5235084	   .	   .	    0.0	...
5235086	   .	   .	    0.0	...
5235088	   .	   .	    0.0	...
5235090	   .	   .	    0.0	...
5235092	   .	   .	    0.0	...
5235094	   .	   .	    0.0	...
5235096	   .	   .	    0.0	...
5235098	   .	   .	    0.0	...
5235100	   .	   .	    0.0	...
5235102	   .	   .	    0.0	...
5235104	   .	   .	    0.0	...
5235106	   .	   .	    0.0	...
5235108	   .	   .	    0.0	...
5235110	   .	   .	    0.0	...
5235112	   .	   .	    0.0	...
5235114	   .	   .	    0.0	...
5235116	   .	   .	    0.0	...
5235118	   .	   .	    0.0	...
5235120	   .	   .	    0.0	...
5235122	   .	   .	    0.0	...
5235124	   .	   .	    0.0	...
5235126	   .	   .	    0.0	...
5235128	   .	   .	    0.0	...
5235130	   .	   .	    0.0	...
5235132	   .	   .	    0.0	...
5235134	   .	   .	    0.0	...
5235136	   .	   .	    0.0	...
5235138	   .	   .	    0.0	...
5235140	   .	   .	    0.0	...
5235142	   .	   .	    0.0	...
5235144	   .	   .	    0.0	...
5235146	   .	   .	    0.0	...
5235148	   .	   .	    0.0	...
5235150	   .	   .	    0.0	...
5235152	   .	   .	    0.0	...
5235154	   .	   .	    0.0	...
5235156	   .	   .	    0.0	...
5235158	   .	   .	    0.0	...
5235160	   .	   .	    0.0	...
5235162	   .	   .	    0.0	...
5235164	   .	   .	    0.0	...
5235166	   .	   .	    0.0	...
5235168	   .	   .	    0.0	...
5235170	   .	   .	    0.0	...
5235172	   .	   .	    0.0	...
5235174	   .	   .	    0.0	...
5235176	   .	   .	    0.0	...
5235178	   .	   .	    0.0	...
5235180	   .	   .	    0.0	...
5235182	   .	   .	    0.0	...
5235184	   .	   .	    0.0	...
5235186	   .	   .	    0.0	...
5235188	   .	   .	    0.0	...
5235190	   .	   .	    0.0	...
